"","countrycode","country","year","polity5","democracy","gdppc","enrol_gross","primcomp","primcom_male","primcom_fem","enrol_net","agri","slums","telephone","internet","tax","pop","pop_fem","electricity","service","oil","natural","literacy","lit_male","lit_fem","infant","health_ex","hospital","tuberculosis","life","life_male","life_female","unemploy","urban","attend","prenatal","military","un_continent_name","un_region_name"
"98","CZE","CZECH REPUBLIC",1996,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"99","CZE","CZECH REPUBLIC",1996,10,1,6573.19643136362,104.830757141113,NA,109.455680847168,107.27417755127,NA,3.8690482658501,NA,NA,1.940378193,15.2021454386609,NA,51.3739922425207,NA,51.0532143547928,0.0239398023552188,0.701959148878735,NA,NA,NA,NA,NA,NA,NA,73.7146341463415,70.3,77.3,NA,NA,NA,NA,1.73190468756652,"Europe","Eastern Europe"
"100","CZE","CZECH REPUBLIC",1997,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"101","CZE","CZECH REPUBLIC",1997,10,1,6069.38762357837,102.039672851562,NA,NA,NA,NA,3.46666680118219,NA,NA,2.915698695,14.9979091243393,NA,51.3603774922907,NA,52.2399608963375,0.0158931801493376,0.661458599163763,NA,NA,NA,NA,NA,NA,NA,73.8248780487805,70.42,77.4,NA,NA,NA,NA,1.66204579070562,"Europe","Eastern Europe"
"102","CZE","CZECH REPUBLIC",1998,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"103","CZE","CZECH REPUBLIC",1998,10,1,6526.59635780951,103.180847167969,NA,NA,NA,NA,3.48547916808829,NA,NA,3.895906065,14.2860567923411,NA,51.3466999473086,NA,53.2280656780169,0.00507702640106989,0.515210661088895,NA,NA,NA,NA,NA,NA,NA,74.5146341463415,71.1,78.1,NA,NA,NA,NA,1.82593182035358,"Europe","Eastern Europe"
"104","CZE","CZECH REPUBLIC",1999,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"105","CZE","CZECH REPUBLIC",1999,10,1,6377.6211077224,103.235816955566,NA,99.9592590332031,99.4282379150391,89.06554,3.19661267380446,NA,NA,6.832802018,14.7763284118601,NA,51.3321623688054,NA,54.116373179257,0.0159526982087267,0.436825556358793,NA,NA,NA,NA,NA,NA,NA,74.6682926829268,71.4,78.1,NA,NA,NA,NA,1.85906992321232,"Europe","Eastern Europe"
"106","CZE","CZECH REPUBLIC",2000,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"107","CZE","CZECH REPUBLIC",2000,10,1,6062.92152842793,103.40754699707,NA,101.540298461914,101.900909423828,NA,3.23023711297245,NA,NA,9.78053,14.3940909280327,NA,51.3161334338334,NA,54.6093678376464,0.0350742549672057,0.557045437582327,NA,NA,NA,NA,5.70103025,7.82,16,74.9682926829268,71.7,78.4,NA,NA,NA,NA,1.87735695616487,"Europe","Eastern Europe"
"108","CZE","CZECH REPUBLIC",2001,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"109","CZE","CZECH REPUBLIC",2001,10,1,6669.07494847497,104.469627380371,NA,97.8607788085938,97.8253631591797,NA,3.18771526493166,NA,NA,14.6972,14.6706596068644,NA,51.2890569986895,NA,54.3782658724003,0.02445812874736,0.778678694450316,NA,NA,NA,NA,5.86295414,7.76,15,75.1731707317073,72.1,78.4,NA,NA,NA,NA,1.75124955758828,"Europe","Eastern Europe"
"110","CZE","CZECH REPUBLIC",2002,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"111","CZE","CZECH REPUBLIC",2002,10,1,8101.26018588111,106.005058288574,NA,101.19841003418,102.532577514648,NA,2.64625253192312,NA,NA,23.93,14.4922139897488,NA,51.2508462353708,NA,55.7779243665848,0.0304619403231985,0.47003867905998,NA,NA,NA,NA,6.17736149,7.73,13,75.2219512195122,72.1,78.5,NA,NA,NA,NA,1.82440696826275,"Europe","Eastern Europe"
"112","CZE","CZECH REPUBLIC",2003,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"113","CZE","CZECH REPUBLIC",2003,10,1,9852.45677945801,106.409980773926,NA,101.830459594727,100.580467224121,NA,2.43103462272479,NA,NA,34.3,14.9342597779117,NA,51.2124799198198,NA,56.8065333967246,0.0351709363162619,0.416967463955133,NA,NA,NA,NA,6.52412462,7.69,13,75.1707317073171,72,78.5,NA,NA,NA,NA,1.8927640441762,"Europe","Eastern Europe"
"114","CZE","CZECH REPUBLIC",2004,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"115","CZE","CZECH REPUBLIC",2004,10,1,11782.5546676117,106.529113769531,NA,99.9789123535156,100.144836425781,NA,2.40804306787699,NA,NA,35.5,15.3637066407322,NA,51.1749119276515,NA,54.7067356224235,0.0383298465371606,0.888200041529852,NA,NA,NA,NA,6.35071039,7.6,12,75.7219512195122,72.6,79,NA,NA,NA,NA,1.71370317302129,"Europe","Eastern Europe"
"116","CZE","CZECH REPUBLIC",2005,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"117","CZE","CZECH REPUBLIC",2005,10,1,13442.4916284309,106.737777709961,NA,107.397102355957,106.73844909668,NA,2.28125770679761,NA,NA,35.27,14.4719480929411,NA,51.1356299852736,NA,54.6370936474549,0.0508088454131561,0.76785403178025,NA,NA,NA,NA,6.34086704,7.52,11,75.9243902439025,72.9,79.1,NA,NA,NA,NA,1.77882220026108,"Europe","Eastern Europe"
"118","CZE","CZECH REPUBLIC",2006,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"119","CZE","CZECH REPUBLIC",2006,9,1,15259.0788162004,104.372779846191,NA,105.727256774902,104.31706237793,NA,2.16293341098596,NA,NA,47.93,14.2247635579556,NA,51.0942116268986,NA,54.4482943427268,0.0436075630517138,0.764905941611277,NA,NA,NA,NA,6.16380167,7.4,11,76.5243902439024,73.5,79.7,NA,NA,NA,NA,1.5678353362801,"Europe","Eastern Europe"
"120","CZE","CZECH REPUBLIC",2007,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"121","CZE","CZECH REPUBLIC",2007,9,1,18452.6532812196,103.382110595703,NA,106.450500488281,105.084053039551,89.22317,2.08871530033094,NA,NA,51.93,14.6226925120358,NA,51.0548106063501,NA,54.3201070157384,0.0367473553909014,0.695946015888964,NA,NA,NA,NA,5.98578405,7.3,8.8,76.7243902439025,73.7,79.9,NA,NA,NA,NA,1.42371628899144,"Europe","Eastern Europe"
"122","CZE","CZECH REPUBLIC",2008,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"123","CZE","CZECH REPUBLIC",2008,9,1,22774.7045076205,102.214767456055,NA,101.682929992676,101.049110412598,88.6485,1.92036584435566,NA,NA,62.97,13.6910275601823,NA,51.0164100219959,NA,55.1728220283319,0.0429704222612688,1.53373245830398,NA,NA,NA,NA,6.33024931,7.22,8.9,76.9756097560976,74,80.1,NA,NA,NA,NA,1.2324715671579,"Europe","Eastern Europe"
"124","CZE","CZECH REPUBLIC",2009,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"125","CZE","CZECH REPUBLIC",2009,9,1,19817.4215836554,101.478927612305,NA,100.229286193848,100.78946685791,88.92463,1.75886230026321,NA,NA,64.43,13.6005403617534,NA,50.9774029016838,NA,55.7128174973799,0.0244055189347667,0.70108342596168,NA,NA,NA,NA,7.24880648,7.16,7,77.0780487804878,74.2,80.1,NA,NA,NA,NA,1.31056414250743,"Europe","Eastern Europe"
"126","CZE","CZECH REPUBLIC",2010,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"127","CZE","CZECH REPUBLIC",2010,9,1,20160.4355077059,101.036407470703,NA,102.326400756836,101.859939575195,88.90289,1.52258196973334,NA,NA,68.82,13.5150877074659,NA,50.9388204454591,NA,56.2888177196257,0.0217719950834572,0.965734444102689,NA,NA,NA,NA,7.58647251,7.3,6.8,77.4243902439025,74.4,80.6,NA,NA,NA,NA,1.19477218141337,"Europe","Eastern Europe"
"128","CZE","CZECH REPUBLIC",2011,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"129","CZE","CZECH REPUBLIC",2011,9,1,22049.1080788682,100.081001281738,NA,100.29810333252,100.808853149414,88.00827,1.96393230867654,NA,NA,70.49,14.4031469799321,NA,50.9109703271265,NA,55.1142697031149,0.0306168472969245,1.07008711032612,NA,NA,NA,NA,7.5580225,7.06,6.2,77.8731707317073,74.8,81.1,NA,NA,NA,NA,1.07783649896869,"Europe","Eastern Europe"
"130","CZE","CZECH REPUBLIC",2012,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"131","CZE","CZECH REPUBLIC",2012,9,1,20014.0354015165,99.3585815429688,NA,99.902229309082,98.971061706543,88.24667,2.23162666151254,NA,NA,73.43,14.8219229571973,NA,50.8897831847942,NA,55.1671455759611,0.0305352758913579,0.640579925432997,NA,NA,NA,NA,7.62448311,6.93,6.2,78.0756097560976,75.1,81.2,NA,NA,NA,NA,1.0632168166006,"Europe","Eastern Europe"
"132","CZE","CZECH REPUBLIC",2013,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"133","CZE","CZECH REPUBLIC",2013,9,1,20260.4954999375,98.7804794311523,NA,98.2150726318359,99.258430480957,87.95611,2.34758315581321,NA,NA,74.1104,14.986384060872,NA,50.8645713133742,NA,54.9680487770361,0.0274970082447114,0.382852117100547,NA,NA,NA,NA,7.52132368,6.7,5.2,78.1756097560976,75.2,81.3,NA,NA,NA,NA,1.01508371972557,"Europe","Eastern Europe"
"134","CZE","CZECH REPUBLIC",2014,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"135","CZE","CZECH REPUBLIC",2014,9,1,20038.4163180257,97.6821594238281,NA,99.0820007324219,99.5554580688477,88.11683,2.39269564510297,NA,NA,74.2317,14.3234419623065,NA,50.8400313923082,NA,54.5981250304078,0.0252681890510458,0.345428962074698,NA,NA,NA,NA,7.61248875,6.68,5.2,78.8243902439024,75.8,82,NA,NA,NA,NA,0.966227818064756,"Europe","Eastern Europe"
"136","CZE","CZECH REPUBLIC",2015,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"137","CZE","CZECH REPUBLIC",2015,9,1,17931.5987670768,96.9615478515625,NA,96.6455307006836,97.4269714355469,88.69066,2.25892571347988,NA,NA,75.6688,14.6856290224908,NA,50.8140260880959,NA,54.3330095169346,0.0102914811209634,0.314061907144002,NA,NA,NA,NA,7.36897945,6.68,5.6,78.5780487804878,75.7,81.6,NA,NA,NA,NA,0.946582095560622,"Europe","Eastern Europe"
"138","HUN","HUNGARY",1950,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"139","HUN","HUNGARY",1951,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"140","HUN","HUNGARY",1952,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"141","HUN","HUNGARY",1953,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"142","HUN","HUNGARY",1954,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"143","HUN","HUNGARY",1955,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"144","HUN","HUNGARY",1956,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"145","HUN","HUNGARY",1957,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"146","HUN","HUNGARY",1958,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"147","HUN","HUNGARY",1959,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"148","HUN","HUNGARY",1960,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7602666192812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0031707317073,65.93,70.18,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"149","HUN","HUNGARY",1961,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7281531475599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9360975609756,66.78,71.2,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"150","HUN","HUNGARY",1962,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.7012216861572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.8658536585366,65.7,70.14,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"151","HUN","HUNGARY",1963,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6783090568672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.8741463414634,66.64,71.22,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"152","HUN","HUNGARY",1964,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6557480440455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.3809756097561,67.02,71.86,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"153","HUN","HUNGARY",1965,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6340897257897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0712195121951,66.72,71.54,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"154","HUN","HUNGARY",1966,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6102062798876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8224390243902,67.52,72.24,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"155","HUN","HUNGARY",1967,-7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5847408166958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4070731707317,66.89,72.05,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"156","HUN","HUNGARY",1968,-7,0,474.880214413036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5627878056078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.230243902439,66.64,71.95,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"157","HUN","HUNGARY",1969,-7,0,525.511780457936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5418774277011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.3146341463415,66.7,72.06,NA,NA,NA,NA,NA,"Europe","Eastern Europe"
"158","HUN","HUNGARY",1970,-7,0,557.372982365269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5322279099766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1646341463415,66.35,72.12,NA,NA,NA,NA,4.03007518796992,"Europe","Eastern Europe"
"159","HUN","HUNGARY",1971,-7,0,604.873176191056,101.08869934082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.53752877643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0524390243903,66.15,72.1,NA,NA,NA,NA,3.74168514412417,"Europe","Eastern Europe"
"160","HUN","HUNGARY",1972,-7,0,707.33760589871,101.557426452637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5409854522275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6646341463415,66.85,72.62,NA,NA,NA,NA,3.27365728900256,"Europe","Eastern Europe"
"161","HUN","HUNGARY",1973,-7,0,873.124533996772,102.541763305664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.540402975218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5180487804878,66.64,72.54,NA,NA,NA,NA,3.00699300699301,"Europe","Eastern Europe"
"162","HUN","HUNGARY",1974,-7,0,952.756132363523,102.686988830566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5387445388865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.2480487804878,66.37,72.27,NA,NA,NA,NA,3.2078413900646,"Europe","Eastern Europe"
"163","HUN","HUNGARY",1975,-7,0,1079.94042321749,103.355651855469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.5347978423021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.29,66.29,72.44,NA,NA,NA,NA,3.33540501346592,"Europe","Eastern Europe"
"164","HUN","HUNGARY",1976,-7,0,1244.72491436848,102.581481933594,NA,97.0741882324219,97.5684127807617,NA,NA,NA,NA,NA,NA,NA,51.5299603140639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.5731707317073,66.7,72.59,NA,NA,NA,NA,3.00623936471923,"Europe","Eastern Europe"
"165","HUN","HUNGARY",1977,-7,0,1383.86613419222,102.044700622559,NA,98.77783203125,101.163261413574,NA,NA,NA,NA,NA,NA,NA,51.5293312523416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.8480487804878,66.77,73.08,NA,NA,NA,NA,2.9553264604811,"Europe","Eastern Europe"
"166","HUN","HUNGARY",1978,-7,0,1612.60099090319,100.448753356934,NA,99.800666809082,101.602470397949,NA,NA,NA,NA,NA,NA,NA,51.5337815805875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.3939024390244,66.15,72.8,NA,NA,NA,NA,3.23963792282039,"Europe","Eastern Europe"
"167","HUN","HUNGARY",1979,-7,0,1858.58930190771,99.0005722045898,NA,95.5409317016602,95.4688491821289,NA,NA,NA,NA,NA,NA,NA,51.539283360901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6153658536585,66.23,73.17,NA,NA,NA,NA,3.23904440861791,"Europe","Eastern Europe"
"168","HUN","HUNGARY",1980,-7,0,2151.1816628528,99.4183120727539,NA,95.23388671875,97.463508605957,NA,NA,NA,NA,NA,NA,NA,51.5613210431508,NA,NA,NA,NA,99,99,98,NA,NA,NA,NA,69.0617073170732,65.53,72.77,NA,NA,NA,NA,3.34257975034674,"Europe","Eastern Europe"
"169","HUN","HUNGARY",1981,-7,0,2205.83366722579,101.629600524902,NA,93.9852294921875,94.4272232055664,NA,NA,NA,NA,NA,35.2485339636573,NA,51.6012195148216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1392682926829,65.51,72.95,NA,NA,NA,NA,3.33376073855623,"Europe","Eastern Europe"
"170","HUN","HUNGARY",1982,-7,0,2247.70800537405,103.506362915039,NA,95.1860580444336,96.3166275024414,NA,NA,NA,NA,NA,34.0342287006885,NA,51.6410669703671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.3578048780488,65.67,73.23,NA,NA,NA,NA,3.24330699374926,"Europe","Eastern Europe"
"171","HUN","HUNGARY",1983,-7,0,2043.02997546324,102.019790649414,NA,95.8284683227539,97.1761322021484,NA,NA,NA,NA,NA,36.7535389952804,NA,51.6836411751571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9736585365854,65.12,73.02,NA,NA,NA,NA,3.33593662836104,"Europe","Eastern Europe"
"172","HUN","HUNGARY",1984,-7,0,1984.74349777267,101.067756652832,NA,102.618232727051,105.020172119141,NA,NA,NA,NA,NA,34.6727747777557,NA,51.7340872529567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.0258536585366,65.06,73.19,NA,NA,NA,NA,3.14767501277466,"Europe","Eastern Europe"
"173","HUN","HUNGARY",1985,-7,0,2013.43352195314,98.3067321777344,NA,99.6146621704102,100.774742126465,NA,NA,NA,NA,NA,29.954947662127,NA,51.7832393721747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9721951219512,65.06,73.08,NA,NA,NA,NA,4.97242913804779,"Europe","Eastern Europe"
"174","HUN","HUNGARY",1986,-7,0,2323.23864322732,96.2827911376953,NA,90.8380432128906,92.2196807861328,NA,NA,NA,NA,NA,34.2420764044424,NA,51.8259367384835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.1734146341463,65.31,73.23,NA,NA,NA,NA,3.22373254959589,"Europe","Eastern Europe"
"175","HUN","HUNGARY",1987,-7,0,2557.60366681372,96.2098922729492,NA,92.6148529052734,94.4627838134766,NA,NA,NA,NA,NA,34.2598565166527,NA,51.8659049241034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6512195121951,65.7,73.8,NA,NA,NA,NA,3.15557729941292,"Europe","Eastern Europe"
"176","HUN","HUNGARY",1988,-2,0,2803.06398657229,94.0703811645508,NA,91.892692565918,93.0855102539062,NA,NA,NA,NA,NA,33.6308558969316,NA,51.9038734715696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.0234146341463,66.16,74.08,NA,NA,NA,NA,3.59622327131352,"Europe","Eastern Europe"
"177","HUN","HUNGARY",1989,4,0,2892.96729614731,93.4664916992188,NA,91.6934509277344,92.5464706420898,NA,NA,NA,NA,NA,28.9320138202375,NA,51.9457493837844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4617073170732,65.33,73.8,NA,NA,NA,NA,2.78616206175993,"Europe","Eastern Europe"
"178","HUN","HUNGARY",1990,10,1,3312.69823800526,93.7006225585938,NA,91.0371017456055,92.2012786865234,NA,NA,NA,NA,0,28.1249054727072,NA,51.9886033332495,NA,NA,NA,NA,99.0999984741211,99.3000030517578,98.8000030517578,NA,NA,NA,NA,69.3156097560976,65.14,73.7,NA,NA,NA,NA,2.56353802709041,"Europe","Eastern Europe"
"179","HUN","HUNGARY",1991,10,1,3350.25832349229,94.3552474975586,NA,NA,NA,NA,NA,NA,NA,0.00338263,25.5495302089566,NA,52.0270756607832,NA,NA,0.425007394601361,1.09075547968015,NA,NA,NA,NA,NA,NA,NA,69.3770731707317,65.06,73.91,NA,NA,NA,NA,2.16146979946364,"Europe","Eastern Europe"
"180","HUN","HUNGARY",1992,10,1,3735.10582034276,96.3731231689453,NA,NA,NA,NA,NA,NA,NA,0.048353421,24.0744246668497,NA,52.070226469256,NA,NA,0.405846584465721,0.901641093069374,NA,NA,NA,NA,NA,NA,NA,69.1170731707317,64.6,73.86,NA,NA,NA,NA,2.1796531721192,"Europe","Eastern Europe"
"181","HUN","HUNGARY",1993,10,1,3873.98772279767,97.401481628418,NA,NA,NA,NA,NA,NA,NA,0.193414395,25.0104901263433,NA,52.1198972276373,NA,NA,0.367007077476078,0.815199937141816,NA,NA,NA,NA,NA,NA,NA,69.1012195121951,64.55,73.88,NA,NA,NA,NA,1.90656828980965,"Europe","Eastern Europe"
"182","HUN","HUNGARY",1994,10,1,4173.37302405441,100.62361907959,NA,NA,NA,91.54598,NA,NA,NA,0.483580975,24.1947853993407,NA,52.1701147695581,NA,NA,0.294098578756702,0.627061259476291,NA,NA,NA,NA,NA,9.3000001907,NA,69.469756097561,64.86,74.31,NA,NA,NA,NA,1.82413438385634,"Europe","Eastern Europe"
